"id","name","user_name","user_stars","comment_time","comment_location","content","score","url","is_use"
"3477","永不消逝的电波","麦子2UeZN",,"7/8/2022","株洲站","第一次看舞剧 电波真的太好看了 真的很喜欢朱姐的兰芬和佳俊的李侠 晨光曲直接把我看哭了 还有最后诀别的双人舞 真的 那种不舍而又决然的感情 真的能体味到","0.99998","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3478","永不消逝的电波","麦子28aEL",,"7/8/2022","株洲站","好耶✌️超级感动","0.999989","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3479","永不消逝的电波","lis俐澌",,"7/8/2022","南宁站","看的是最后一场，虽然没有看到静姐的表演，但是b角的表演也很不错。既看到了百老汇式音乐剧的表演，也看到了高水平的舞美几何效果。是可以二刷的好剧，左右两边的小姐姐看哭。","0.999789","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3480","永不消逝的电波","霍克型战机",,"10/8/2022","株洲站","神不看人生相对失败","0.220215","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3481","永不消逝的电波","麦子",,"10/8/2022","上海站","二刷，还是哭到不行，太赞了！ ","0.999784","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3482","永不消逝的电波","麦子166可爱",,"11/8/2022","北京站","你怎么这么迟才来，你知道我等你多久了吗，为了第一时间守到你的回复，我连睡觉都抱着手机","0.0058886","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3484","永不消逝的电波","麦子166可爱",,"11/8/2022","北京站","你怎么这么迟才来，你知道我等你多久了吗，为了第一时间守到你的回复，我连睡觉都抱着手机","0.0058886","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3485","永不消逝的电波","ww",,"11/8/2022","成都站","你主动点我们就有故事你主动点我们就有故事你主动点我们就有故事你主动点我们就有故事你主动点我们就有故事","0.466149","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3486","永不消逝的电波","ww",,"11/8/2022","北京站","你主动点我们就有故事你主动点我们就有故事你主动点我们就有故事你主动点我们就有故事你主动点我们就有故事","0.466149","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3487","永不消逝的电波","千支歌",,"12/8/2022","上海站","不是第一次看电波了，时隔半年感受到了演员们的激情和提升，永远爱佳俊朱姐的李侠兰芬 ","0.998405","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3488","永不消逝的电波","人间警报器",,"12/8/2022","上海站","三楼遮挡严重","0.140136","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3490","永不消逝的电波","18583925",,"12/8/2022","西安站","虽然一句台词没有，但一点也不耽误它震撼震撼震撼，朱姐yyds，坐高铁两个多小时过来看，值了。要不是要回去弄娃，真的想明天再刷一场。下次约朱鹮吧。","0.998687","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3491","永不消逝的电波","麦子3b4sZ",,"12/8/2022","西安站","词穷了，太好看了～","0.99992","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3492","永不消逝的电波","X梦幻谱写的丶旋律",,"12/8/2022","西安站","我只想说太震撼了，太值得看了，请走进剧场多看舞剧","0.999712","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3493","永不消逝的电波","麦子1qqd1",,"12/8/2022","西安站","老少皆宜，美的体验","0.99982","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3494","永不消逝的电波","波萝油条虾",,"12/8/2022","西安站","长河无声奔去，唯爱与信念永存。 实在是太震撼感人了，为这样一对真正的、坚定的、缱绻的革命恋人；为这样一群无畏的、勇敢的革命者。","0.99986","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3496","永不消逝的电波","哈哈独乐",,"13/8/2022","西安站","演员的舞蹈水平演技，氛围营造，舞美，都非常完美，一定要看的舞剧。","0.999985","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3497","永不消逝的电波","Ranlesyeux",,"13/8/2022","西安站","是看无数遍都值得再看的舞剧！舞美、剧情、音乐、演员都无可挑剔，强烈安利！","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3498","永不消逝的电波","昔凡君",,"13/8/2022","西安站","我在现场和演员同呼吸，真的非常震撼！","0.99998","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3499","永不消逝的电波","麦子1aqok",,"13/8/2022","西安站","第一次看舞剧，也是因为看了浪姐朱姐的宣传，特别好看，跳的特别轻盈灵动，这是一段不能忘记的历史，正能量在心中","0.999982","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3500","永不消逝的电波","TYLynn",,"13/8/2022","西安站","舞台设计精妙，剧情紧凑，演员表现力超棒！","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3501","永不消逝的电波","麦子17Seu",,"13/8/2022","西安站","舞台效果nice","0.999876","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3502","永不消逝的电波","塔矢京也",,"13/8/2022","西安站","唯爱与信念永存！朱姐的表演太有感染力了，感谢朱洁静，让我和更多的人走进剧场，了解舞剧！","0.999938","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3503","永不消逝的电波","麦子",,"13/8/2022","西安站","第一次走进剧场，真的被震撼到了。从来没想过无声的表演能迸发出这样的情感，全程鸡皮疙瘩就没下去过，有机会的话还会再看一次，真的很好看！","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3504","永不消逝的电波","EtionS",,"13/8/2022","西安站","我永远会被朱洁静的坚韧打动? 谢谢她让我看到了这样精彩的演出，谢谢上海歌舞团 ","0.999979","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3505","永不消逝的电波","麦子",,"13/8/2022","西安站","故事讲的很好，灯光设计属于各种类型剧的顶峰了","0.999686","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3506","永不消逝的电波","芸嘉",,"13/8/2022","西安站","买的480一楼的票，太远了，前半场剧情一脸懵逼，后半场才越来越清楚了，在情节上也更好看，整个剧审美在线，值得高分，有机会二刷","0.999882","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3507","永不消逝的电波","张笑咸",,"13/8/2022","西安站","很幸运开到首场A卡，朱姐和佳俊不愧是老搭档，默契度满分?！后半程泪目，第一次看舞剧看到流泪，后悔没买前排！","0.999816","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3509","永不消逝的电波","麦子",,"13/8/2022","西安站","用非常唯美、震撼的方式，展示了那个时代的残酷与信念。","0.999838","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3510","永不消逝的电波","麦子17HnM",,"13/8/2022","西安站","肢体语言表达了一切","0.98398","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3511","永不消逝的电波","麦子15p8l",,"13/8/2022","西安站","长河无声奔去，唯爱与信念永存。太值得看。有机会一定要再看一次。","0.999922","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3512","永不消逝的电波","三者三咪",,"13/8/2022","西安站","那么残酷无情的时代，那么悲伤的爱情故事，演绎的却是如此唯美浪漫，声光乐也配合的天衣无缝，尤其是那多次的滂沱大雨，效果是那么逼真，让我这游荡的身体远离西安户外四十度的高温。唯一有点遗憾的是，剧情冲突差了一点点，是不是因为它表现的太美了。","0.999992","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3513","永不消逝的电波","菖蒲红月",,"13/8/2022","西安站","音乐太棒了，开篇第一幕的音乐直接就把人拿住了，一声炸雷，倾盆大雨，两个人义无反顾走进风雨中，然后故事开始，一下就把人带进去了 演员表现力也非常强，几场牺牲，对同志牺牲的痛苦，夫妻诀别，表现的都特别强，配合上音乐，真是西湖的水我的泪 非常优秀，两个小时非常值得","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3515","永不消逝的电波","烟雨无晴",,"13/8/2022","西安站","值得二刷的舞剧，演员辛苦了。","0.999734","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3516","永不消逝的电波","吸一口羊羊",,"13/8/2022","西安站","朱姐和佳俊好绝！","0.999176","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3518","永不消逝的电波","麦子",,"16/9/2019","上海站","美，极致的美，极致的和谐。上半场被旗袍舞美哭，下半场被剧情感动哭，太喜欢了！等再巡回到上海，我还要再看一遍！","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3519","永不消逝的电波","无法显示8p",,"13/8/2022","西安站","朱姐的舞技和演技都一流，买到了三层的票所以除了群舞都在用望远镜看台上的演员们，反而获得了不一样的电影一般的体验，所有的演员像在我眼前跳舞深深触动我的灵魂！哪怕再开演前我就已经知道小裁缝会死，可当我看到小裁缝的笑容时，在我放下望远镜时，一滴眼泪滑了下来。渔光曲也真的好美，我最喜欢的是开场不久朱姐的那个回眸！太美","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3520","永不消逝的电波","麦子",,"14/10/2019","上海站","光影效果，舞者表现力和舞蹈创意很棒 不同于古典舞，整个剧情很完整，情感表现很含蓄需要多多注意细节。 一抹红贯彻全剧，信念感很强，小裁缝死的时候流泪了，渲染地很好。 唯信念与爱长存，很棒的演出","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3521","永不消逝的电波","麦子2AEZF",,"17/1/2022","上海站","好，非常好，1⃣️场非常棒的演出，视觉盛宴","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3522","永不消逝的电波","我桂就一仙女",,"29/7/2022","南宁站","电波无论看几次都依旧充满感动，充满惊喜，爱佳俊，爱朱姐，下次再来广西呀！","0.999992","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3523","永不消逝的电波","苏宁2333",,"17/7/2022","上海站","太绝了?第二幕哭的不行 ?惊艳舞蹈 ","0.985533","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3524","永不消逝的电波","麦子",,"12/5/2019","上海站","真的很棒，此剧值得刷个几遍","0.999985","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3525","永不消逝的电波","danielzh",,"30/7/2022","南宁站","非常震撼，尤其是下半场。上半场主要交代人物角色，故事背景之类的。下半场英烈们相继牺牲。每一次都令人心碎。尤其是男主明知道自己将会有个宝宝，仍然选择赴死，留下孤儿寡母迎接上海解放。我们今天的美好生活都是先烈们拿生命换来的。","0.999943","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3526","永不消逝的电波","一口饺子_",,"12/8/2022","西安站","19年看的第一次 22年再看依旧泪流满面? 这个剧的全体演员都好棒 脚下一点脏东西都没有 所有腾空后的落地都轻如鸿毛 太震撼了 电波是无论几刷都依旧浑身鸡皮疙瘩的舞剧！","0.999983","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3527","永不消逝的电波","韦恩不是蝙蝠侠",,"13/8/2022","西安站","超级棒啊 情绪调动和氛围推动都很棒 起了一身鸡皮疙瘩 强烈推款","0.999976","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3528","永不消逝的电波","小快77",,"13/8/2022","西安站","剧院工作人员很负责","0.993865","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3529","永不消逝的电波","苏肆",,"13/8/2022","西安站","第二次看了，这次买到了前排，果然效果不一样了。直击人心！ ","0.997025","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3530","永不消逝的电波","田枪枪",,"13/8/2022","西安站","冲着朱洁静去的，男女主都换了，买票的时候也没个说法，看了个寂寞…","0.0482979","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3532","永不消逝的电波","麦子24WNZ",,"14/8/2022","西安站","太震撼了，因为舞者朱洁静走进了剧场，震惊于舞者们的身体控制和情绪表达，惊叹音效和灯光的完美配合，《永不消逝的电波》就是艺术品，真的让我明白了“长河无声奔去，唯爱舆信念永存”","0.999961","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3533","永不消逝的电波","无惘",,"14/8/2022","西安站","感受特别好，现场氛围很足，整场的光影效果也特别好。演员都跳的好好","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3534","永不消逝的电波","无惘",,"14/8/2022","西安站","特别棒，音乐一响不自觉的心跳加速，非常震撼","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3535","永不消逝的电波","没有名字噻",,"14/8/2022","西安站","没有言语的表达，通过演员的舞姿和舞美都可以看到要演绎的内容，很震撼，舞剧第一次打卡！","0.99999","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3536","永不消逝的电波","麦子2k6XW",,"14/8/2022","西安站","朱洁静老师太美了?剧情舞美也做到极致，语言描绘不出它万分之一的美，所有的细节刻画极其完美，艺术，高级。唯一美中不足的就是明明已经到了可以拍照的环节，工作人员还是拿个红色激光笔照来照去，感觉很不尊重人，希望可以改进。","0.999874","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3537","永不消逝的电波","Bramasole",,"14/8/2022","西安站","棒，很受震撼","0.999984","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3538","永不消逝的电波","毛毛虫",,"14/8/2022","西安站","短短两小时把我们带到那个年代，将几十年的动荡风云高度浓缩，一部高水平的红色谍战歌舞剧作品，全程无台词，舞蹈演员用舞蹈全程演绎，非常棒，时代感很强，强烈推荐","0.999991","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3539","永不消逝的电波","旷野上的三明治",,"14/8/2022","西安站","一场精彩绝伦的视听盛宴。虽然坐在后排的位置看不清演员的面部表情，但是也可以从演员的肢体动作感受到充沛的情感，现场的整体氛围非常棒。","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3540","永不消逝的电波","梢头",,"14/8/2022","西安站","好中之好 刷多少遍都值得 太有表现力了 电影质感 不过李比较单一 兰芬有成长","0.999955","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3541","永不消逝的电波","赵依麦",,"14/8/2022","西安站","无与伦比！极大的享受！期待徐莹、韩睿泽更多的作品！电波永不消逝","0.999933","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3542","永不消逝的电波","七洛",,"14/8/2022","西安站","第一次看舞剧，会二刷。别吃陕西大剧院里那个前厅餐车提供的东西，我和同行的肠胃难受了看剧全程，太影响观感。 为朱洁静而去，她这感染力太强了。剧是后半段好看，多次让人感动。总觉得最后秘密杀害这段该加上表演剧情会更好看，意犹未尽。","0.999989","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3543","永不消逝的电波","虚无",,"14/8/2022","西安站","我说它是我迄今看过的舞剧中最好 不是因为它比别的舞剧好 而是它把这样复杂的故事用区区两个小时的舞台诠释得很好 很令人感动 我看舞剧以来第一次被感动到 到最后差点落泪 选择了这样宏大的题材不一味追求立意的升华 而是聚焦于讲好故事 讲懂故事 没有一句台词 全靠肢体与节奏 在我看来是非常伟大的叙事方法","0.999912","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3544","永不消逝的电波","ChenDe1",,"14/8/2022","西安站","震撼！没想到看一个舞剧最后能给看哭了！朱洁静yyds","0.999554","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3545","永不消逝的电波","麦子morin",,"14/8/2022","西安站","感谢卡司们用一下午的精彩演绎，再现了革命先辈们为了新中国浴血奋战的历史片段。小裁缝死的那一段剧情，有回忆，有现实，有不舍，有离别，每一个人物都是鲜活的，集体的，直击泪点，相当震撼！","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3546","永不消逝的电波","谢谢岁月静好_____",,"14/8/2022","西安站","第二次去了 一场好的演出值得懂得欣赏的人的捧场和共鸣 二看 感动 还会三看。。 ​期待12月难得的《只此青绿》。。","0.999883","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3547","永不消逝的电波","麦子1ZfDR",,"14/8/2022","西安站","非常震撼的舞台设计，演员的表演十分感人，舞姿简直像神仙。","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3548","永不消逝的电波","zhangjie88126",,"14/8/2022","西安站","音乐旋律跌宕起伏引人入戏，演员敬业演绎到位，不失为一步优秀的舞台剧。音乐加上演员的表演有几处使得我的眼泪都出来了","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3549","永不消逝的电波","麦子35nPs",,"14/8/2022","西安站","哭的口罩里喘不上气 柳妮娜虽然是坏女人但是好美好美prprprpr","0.987087","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3550","永不消逝的电波","麦子0Wf8D",,"14/8/2022","西安站","今天虽然不是王老师但是舞蹈演员表现都很棒??","0.999531","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3551","永不消逝的电波","Dawn",,"14/8/2022","西安站","现场观感非常赞，舞美和演员相辅相成。明年再见，值得一看再看","0.999992","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3553","永不消逝的电波","微信用户1RI0",,"15/8/2022","西安站","长河无声奔去，唯爱与信念永存。 代我去看黎明，看光芒，看和平。","0.9985","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3554","永不消逝的电波","虚彤凌",,"15/8/2022","西安站","如果说最开始我是为了朱洁静去看的，到舞剧谢幕之后我会爱上台上的每个演员。他们的投入，他们的动情，令本身就感人至深的革命故事填上了属于舞剧的色彩，更为动人。最后李侠的赴死，兰芬的不舍，这些场景使我过了两天仍旧念念不忘。谢谢二位首席舞蹈家的付出，期待你们的下个作品","0.999984","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3555","永不消逝的电波","麦子2rwOR",,"15/8/2022","西安站","长河无声逝去，唯爱与信念永存 真的太好看了，不负期望","0.999464","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3556","永不消逝的电波","MillionsDior",,"15/8/2022","株洲站","朱洁静yyds ","0.788686","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3557","永不消逝的电波","朔薏",,"15/8/2022","西安站","超级棒！","0.999937","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3558","永不消逝的电波","南南2Z",,"16/8/2022","西安站","非常棒，第一次看舞剧真的有被震撼到，激动的心无以言表，总的来说，值得顶着40度的天气出门。","0.99999","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3559","永不消逝的电波","Lukita",,"16/8/2022","西安站","“长河无声奔去，唯爱与信念永存。” 盲买到了朱姐，也第一次get到了舞剧的魅力～ 即便没有一句台词，也能如此震撼人心。 音乐，舞美，灯光都超棒，渔光曲真的好惊艳，下次有机会一定要去前排二刷三刷n刷！","0.999992","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3560","永不消逝的电波","黑猫琪琪",,"16/8/2022","西安站","视觉效果满分","0.999953","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3561","永不消逝的电波","观自在_",,"16/8/2022","西安站","所有人的状态都超好 上半场的渔光曲好美，像梦一样 柳妮娜好绝，美女抽烟很帅 李侠和兰芬离别时的双人舞是全局我最喜欢的一段双人舞，坐在前排真的能听到朱姐的抽泣声 车夫和三个特务那段打戏精彩绝伦 舞台调度，演员走位都安排得十分精巧 灯光和音乐相辅相成 这场演出完全值回票价！再次表白朱姐和佳俊！","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3562","永不消逝的电波","洛树猫",,"17/8/2022","西安站","在三层后排也能看哭的剧情，下次来西安一定要抢前排","0.99963","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3563","永不消逝的电波","杳鹤0",,"17/8/2022","上海站","真的非常喜欢电波，不仅仅是因为这两位特别厉害的上歌首席，更是被如此感人的剧情打动。电波的时代背景处理的很好，舞剧也能让人对此有所了解，至于渔光曲更是精彩绝伦！ 长河无声奔去，喂爱与信念永存。 李侠和兰芬的伟大家国情将永远被你我铭记！","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3564","永不消逝的电波","R0SE家属绝不认输",,"17/8/2022","西安站","第一次看舞剧，被整体效果，演员的技巧，感情深深震撼，感动。","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3565","永不消逝的电波","微信用户1MpQ",,"18/8/2022","西安站","第一次看舞剧 ，《永不消逝的电波》期间我哭了6次 无声的演绎很震撼 致敬那些负重前行的人 总之太值得了 朱洁静我爱你❤️","0.999984","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3566","永不消逝的电波","微信用户2Sq3",,"18/8/2022","西安站","很感动，演员表演的非常好。","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3567","永不消逝的电波","sandglass527",,"18/8/2022","西安站","真的太棒了！后半程真的哭死，值得二三刷！","0.999871","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3568","永不消逝的电波","欣芸",,"19/8/2022","西安站","长河滔滔，唯爱与信念永存。电波一直是一个很好的故事，老母亲表示小时候就是他们很喜欢看的电影之一，应该让现在的年轻人都去看看了解。感谢舞者们的精彩演绎，让我们这一代人再历那个时代的热血和信念。","0.999985","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3569","永不消逝的电波","栀品",,"18/8/2022","北京站","我愿称它国内舞剧天花板。 无论是剧情紧凑度，编舞合理性以及舞台灯光配合。都是可以打满分的程度！","0.999895","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3570","永不消逝的电波","amzjet",,"19/8/2022","天津站","优秀的舞蹈剧","0.99993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3571","永不消逝的电波","一丹Q",,"19/8/2022","烟台站","很不错哟，很震撼","0.999964","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3572","永不消逝的电波","Eusia",,"19/8/2022","上海站","海报都换了新的，结果取消了，希望下次可以看到啊……","0.236751","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3574","永不消逝的电波","麦子",,"19/8/2022","成都站","我不懂舞蹈，但这部剧的每个演员都演的很好。舞台的音效、节奏、灯光效果很棒。能从演员的肢体动作上找到情感共鸣","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3575","永不消逝的电波","RR",,"19/8/2022","成都站","编剧巧思，舞美，演员爆发力，太好看了！再刷！暴刷！","0.999894","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3576","永不消逝的电波","高高高高高雅雅",,"19/8/2022","成都站","去年看过一次了，今年二刷，剧情配乐演员表演都太棒了qwq，唯一影响观感的是这一场好像有赞助的赠票，好多阿姨各种玩手机?","0.999991","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"3577","永不消逝的电波","麦子",,"19/8/2022","成都站","整场剧故事线很清晰.全程看得我超级紧张.情报点被捣毁枪决那段.我哭的好伤心[悲伤]演员的情绪感染真的很有力量 该怎么形容呢.就像一场电影.用身体展现在你眼前.舞美和演员都是一流.不愧被称为舞剧top中的top.值得二刷? ","0.999982","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
